what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1329383274139
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1329383274139
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1329383274139
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1329383274170
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1329383274170
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1329383274170
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1329383274170
os,sysinfo,,,"win32",1329383274170
arch,sysinfo,,,"x86",1329383274170
ws,sysinfo,,,"win32",1329383274170
locale,sysinfo,,,"en_IN",1329383274170
processors,sysinfo,,,"4",1329383274170
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329383274170
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1329383274170
java.specification.name,sysinfo,,,"Java Platform API Specification",1329383274170
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329383274170
java.specification.version,sysinfo,,,"1.6",1329383274170
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1329383274170
java.version,sysinfo,,,"1.6.0_29",1329383274170
java.vm.info,sysinfo,,,"mixed mode, sharing",1329383274170
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329383274170
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329383274170
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329383274170
java.vm.specification.version,sysinfo,,,"1.0",1329383274170
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1329383274170
java.vm.version,sysinfo,,,"20.4-b02",1329383274170
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1329383274201
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1329383274498
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1329383274560
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1329383276526
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1329383276713
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1329383276713
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1329383276947
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1329383278195
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1329383278476
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1329383279100
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1329383280051
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1329383280660
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1329383281674
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1329383281876
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329383283046
