what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331057766793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331057769870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058023907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058025700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058027893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058029434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058033578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058035098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058040009
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331058044336
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331058044505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331058069887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059038637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059050459
error,log,,,"Failed to load properties file for project 'alarmvogella'",1331059086721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059086862
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331059089759
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059090631
closed,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331059090646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059092271
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059092279
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331059093589
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059093590
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059101181
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331059101212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059102774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059103099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331059112138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331062408773
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331062412493
opened,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331062412886
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331062412963
