what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006315862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006316067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006316262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006316451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006316677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006316859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006317065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006317285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006317640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006323773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006326002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1316006329824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316006331962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316006334061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316006373804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316006409039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316006912193
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1316006927840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316007033006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1316007106757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1316007114787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316007136409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316007347534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316008722472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316008849973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1316009094126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1316009098064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316009132270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316009179802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009182523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009186470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009193173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009196087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316009198148
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1316009201645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009275410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009402238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009428460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009566910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009571025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009573055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009575490
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316009575633
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1316009575845
