what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402137120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402262251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402278615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402281104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402283188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402291448
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1322402291492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402292472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402297554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402299003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402450171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402461096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402486451
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1322402488597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1322402491699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322402498706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403171046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403284651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403286506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403287749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403290550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403296388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403298275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403299249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322403302397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322422231065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322422232675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322422233963
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1322422236197
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1322422269859
